p2	instant_event_alert	0.0667	0
p2	instant_event_alert	0.0667	1
p2	instant_event_alert	0.0667	2
p2	instant_event_alert	0.0667	3
p2	instant_event_alert	0.0833	0
p2	instant_event_alert	0.0833	1
p2	instant_event_alert	0.0833	2
p2	instant_event_alert	0.0833	3
p2	instant_event_alert	0.1000	0
p2	instant_event_alert	0.1000	1
p2	instant_event_alert	0.1000	2
p2	instant_event_alert	0.1000	3
p2	instant_event_alert	0.1167	0
p2	instant_event_alert	0.1167	1
p2	instant_event_alert	0.1167	2
p2	instant_event_alert	0.1167	3
p2	instant_event_alert	0.1333	0
p2	instant_event_alert	0.1333	1
p2	instant_event_alert	0.1333	2
p2	instant_event_alert	0.1333	3
p2	semantic_condition_alert	0.1667	0
p2	semantic_condition_alert	0.1667	1
p2	semantic_condition_alert	0.1667	2
p2	semantic_condition_alert	0.1667	3
p2	semantic_condition_alert	0.1833	0
p2	semantic_condition_alert	0.1833	1
p2	semantic_condition_alert	0.1833	2
p2	semantic_condition_alert	0.1833	3
p2	semantic_condition_alert	0.2000	0
p2	semantic_condition_alert	0.2000	1
p2	semantic_condition_alert	0.2000	2
p2	semantic_condition_alert	0.2000	3
p2	semantic_condition_alert	0.2167	0
p2	semantic_condition_alert	0.2167	1
p2	semantic_condition_alert	0.2167	2
p2	semantic_condition_alert	0.2167	3
p2	semantic_condition_alert	0.2333	0
p2	semantic_condition_alert	0.2333	1
p2	semantic_condition_alert	0.2333	2
p2	semantic_condition_alert	0.2333	3
p2	explicit_target_grounding	0.1833	0
p2	explicit_target_grounding	0.1833	1
p2	explicit_target_grounding	0.1833	2
p2	explicit_target_grounding	0.1833	3
p2	explicit_target_grounding	0.3167	0
p2	explicit_target_grounding	0.3167	1
p2	explicit_target_grounding	0.3167	2
p2	explicit_target_grounding	0.3167	3
p2	explicit_target_grounding	0.4500	0
p2	explicit_target_grounding	0.4500	1
p2	explicit_target_grounding	0.4500	2
p2	explicit_target_grounding	0.4500	3
p2	explicit_target_grounding	0.5833	0
p2	explicit_target_grounding	0.5833	1
p2	explicit_target_grounding	0.5833	2
p2	explicit_target_grounding	0.5833	3
p2	explicit_target_grounding	0.7167	0
p2	explicit_target_grounding	0.7167	1
p2	explicit_target_grounding	0.7167	2
p2	explicit_target_grounding	0.7167	3
p2	snapshot_counting	0.1333	0
p2	snapshot_counting	0.1333	1
p2	snapshot_counting	0.1333	2
p2	snapshot_counting	0.1333	3
p2	snapshot_counting	0.2167	0
p2	snapshot_counting	0.2167	1
p2	snapshot_counting	0.2167	2
p2	snapshot_counting	0.2167	3
p2	snapshot_counting	0.3000	0
p2	snapshot_counting	0.3000	1
p2	snapshot_counting	0.3000	2
p2	snapshot_counting	0.3000	3
p2	snapshot_counting	0.3833	0
p2	snapshot_counting	0.3833	1
p2	snapshot_counting	0.3833	2
p2	snapshot_counting	0.3833	3
p2	snapshot_counting	0.4667	0
p2	snapshot_counting	0.4667	1
p2	snapshot_counting	0.4667	2
p2	snapshot_counting	0.4667	3
p2	cumulative_counting	0.2667	0
p2	cumulative_counting	0.2667	1
p2	cumulative_counting	0.2667	2
p2	cumulative_counting	0.2667	3
p2	cumulative_counting	0.3833	0
p2	cumulative_counting	0.3833	1
p2	cumulative_counting	0.3833	2
p2	cumulative_counting	0.3833	3
p2	cumulative_counting	0.5000	0
p2	cumulative_counting	0.5000	1
p2	cumulative_counting	0.5000	2
p2	cumulative_counting	0.5000	3
p2	cumulative_counting	0.6167	0
p2	cumulative_counting	0.6167	1
p2	cumulative_counting	0.6167	2
p2	cumulative_counting	0.6167	3
p2	cumulative_counting	0.7333	0
p2	cumulative_counting	0.7333	1
p2	cumulative_counting	0.7333	2
p2	cumulative_counting	0.7333	3
p2	dedup_counting	0.3833	0
p2	dedup_counting	0.3833	1
p2	dedup_counting	0.3833	2
p2	dedup_counting	0.3833	3
p2	dedup_counting	0.4167	0
p2	dedup_counting	0.4167	1
p2	dedup_counting	0.4167	2
p2	dedup_counting	0.4167	3
p2	dedup_counting	0.4500	0
p2	dedup_counting	0.4500	1
p2	dedup_counting	0.4500	2
p2	dedup_counting	0.4500	3
p2	dedup_counting	0.4833	0
p2	dedup_counting	0.4833	1
p2	dedup_counting	0.4833	2
p2	dedup_counting	0.4833	3
p2	dedup_counting	0.5167	0
p2	dedup_counting	0.5167	1
p2	dedup_counting	0.5167	2
p2	dedup_counting	0.5167	3
p2	realtime_state_monitor	0.2000	0
p2	realtime_state_monitor	0.2000	1
p2	realtime_state_monitor	0.2000	2
p2	realtime_state_monitor	0.2000	3
p2	realtime_state_monitor	0.2500	0
p2	realtime_state_monitor	0.2500	1
p2	realtime_state_monitor	0.2500	2
p2	realtime_state_monitor	0.2500	3
p2	realtime_state_monitor	0.3000	0
p2	realtime_state_monitor	0.3000	1
p2	realtime_state_monitor	0.3000	2
p2	realtime_state_monitor	0.3000	3
p2	realtime_state_monitor	0.3500	0
p2	realtime_state_monitor	0.3500	1
p2	realtime_state_monitor	0.3500	2
p2	realtime_state_monitor	0.3500	3
p2	realtime_state_monitor	0.4000	0
p2	realtime_state_monitor	0.4000	1
p2	realtime_state_monitor	0.4000	2
p2	realtime_state_monitor	0.4000	3
p2	event_narration	0.2333	0
p2	event_narration	0.2333	1
p2	event_narration	0.2333	2
p2	event_narration	0.2333	3
p2	event_narration	0.3167	0
p2	event_narration	0.3167	1
p2	event_narration	0.3167	2
p2	event_narration	0.3167	3
p2	event_narration	0.4000	0
p2	event_narration	0.4000	1
p2	event_narration	0.4000	2
p2	event_narration	0.4000	3
p2	event_narration	0.4833	0
p2	event_narration	0.4833	1
p2	event_narration	0.4833	2
p2	event_narration	0.4833	3
p2	event_narration	0.5667	0
p2	event_narration	0.5667	1
p2	event_narration	0.5667	2
p2	event_narration	0.5667	3
p2	sequential_step_instruction	0.0417	0
p2	sequential_step_instruction	0.0417	1
p2	sequential_step_instruction	0.0417	2
p2	sequential_step_instruction	0.0417	3
p2	sequential_step_instruction	0.0633	0
p2	sequential_step_instruction	0.0633	1
p2	sequential_step_instruction	0.0633	2
p2	sequential_step_instruction	0.0633	3
p2	sequential_step_instruction	0.0850	0
p2	sequential_step_instruction	0.0850	1
p2	sequential_step_instruction	0.0850	2
p2	sequential_step_instruction	0.0850	3
p2	sequential_step_instruction	0.1067	0
p2	sequential_step_instruction	0.1067	1
p2	sequential_step_instruction	0.1067	2
p2	sequential_step_instruction	0.1067	3
p2	sequential_step_instruction	0.1283	0
p2	sequential_step_instruction	0.1283	1
p2	sequential_step_instruction	0.1283	2
p2	sequential_step_instruction	0.1283	3
